filename,gcs_url,drive_id
"1934_146_1_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1934_146_1_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1YKFIYbDU_7L8DkSlqFnvu-1T6o5Wsyz6
"1932_79_1_Silver_1_4_Dollar,_United_States,_1932._1932.79.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1932_79_1_Silver_1_4_Dollar,_United_States,_1932._1932.79.1_obv.jpg",1p51XA-_HVbtOVtVPY4XtU4yEl4r8vwrP
"1932_51_29_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1932_51_29_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1zlVjnP7WunyveFdZtPu8pomqflCh1y68
"1932_51_25_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1932_51_25_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1eAaGXivmci9mkE-OYSt7WgI7KFSLhcHA
"1932_51_22_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1932_51_22_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1p1ppojyv962C7BDTfipr8X1IVO06P6VU
"1932_133_4_Gold_20_Dollar,_United_States,_1932._1932.133.4_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1932_133_4_Gold_20_Dollar,_United_States,_1932._1932.133.4_rev.jpg",1txnsnlIRxVrBuKAUJy1E6MquwXynAhAd
"1916_1_2_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1916_1_2_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1BB2-oFbF4R5mtWHRroiaXbE-rvcPG5xH
"1915_226_4_Gold_20_Dollar,_United_States,_1915._1915.226.4_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1915_226_4_Gold_20_Dollar,_United_States,_1915._1915.226.4_obv.jpg",1LILwmvUh8fSknWWRJEZSEsLKMsK4uDeZ
"1915_226_3_Gold_10_dollar,_United_States,_1915._1915.226.3_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1915_226_3_Gold_10_dollar,_United_States,_1915._1915.226.3_rev.jpg",1gpxg1prHdV32qmCgoBNl0l_LWsL2c-mJ
"1915_191_2_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1915_191_2_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1avyZn8WNjqXyAS3f05ni666Gx2jrXu5F
"1915_16_1_Gold_2_1_2_Dollar,_United_States,_1912._1915.16.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1915_16_1_Gold_2_1_2_Dollar,_United_States,_1912._1915.16.1_rev.jpg",1NJ0wnrsajY8owSSI9_ZS6pX4sv3IZmCl
"1915_13_3_Gold_5_dollar,_United_States,_1911._1915.13.3_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1915_13_3_Gold_5_dollar,_United_States,_1911._1915.13.3_obv.jpg",1OxIGi70hgBZUyd6_vOALjIyrBVULHgSk
"1915_13_2_Gold_5_dollar,_United_States,_1910._1915.13.2_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1915_13_2_Gold_5_dollar,_United_States,_1910._1915.13.2_obv.jpg",1h8LiXNh_v8-o0PBcgOv1qXKaRvokJk71
"1914_80_3_Gold_20_Dollar,_United_States,_1906._1914.80.3_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_80_3_Gold_20_Dollar,_United_States,_1906._1914.80.3_obv.jpg",1l3X3SWaOfZ6u2Z2pLR6osFSOzRlq8rYz
"1914_80_2_Gold_10_dollar,_United_States,_1906._1914.80.2_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_80_2_Gold_10_dollar,_United_States,_1906._1914.80.2_obv.jpg",1LxnRLkYNpXn1xgDFU4sJ_I5U6SAmPuLF
"1914_80_1_Gold_5_dollar,_United_States,_1906._1914.80.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_80_1_Gold_5_dollar,_United_States,_1906._1914.80.1_rev.jpg",1Z7pUlS8ntkG8iLp6zlVpVxYnuIifXkvL
"1914_22_1_Silver_1_4_Dollar,_United_States,_1913._1914.22.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_22_1_Silver_1_4_Dollar,_United_States,_1913._1914.22.1_rev.jpg",1obrNQcOMPk_C9EWKV2zeKIdvuDz9Jd4D
"1914_141_3_Silver_1_2_dollar_of_The_United_States,_United_Sta_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_141_3_Silver_1_2_dollar_of_The_United_States,_United_Sta_rev.jpg",1yO64Ey2RZv7Si3-kCmQJnhbLYH_qPo56
"1914_141_2_Silver_1_4_Dollar,_United_States,_1914._1914.141.2_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_141_2_Silver_1_4_Dollar,_United_States,_1914._1914.141.2_rev.jpg",1eV1AG512GWkLZ7Bpg5rgxMgFar7LXCF5
"1914_141_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_141_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1ZHwPa98pmn-isV4BSlSYqfCK1MvAg5yP
"1914_114_10_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1914_114_10_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",14Kh7JEvPo8eTRCicSoWW2g5PC1ceHDSi
"1913_999_11_Silver_1_2_dollar,_United_States,_1913._1913.999.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_999_11_Silver_1_2_dollar,_United_States,_1913._1913.999.1_obv.jpg",1pcGB_zn9RTUMDqE7DgwpqG0Bml_AuUZ4
"1913_62_1_Silver_1_2_dollar,_United_States,_1913._1913.62.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_62_1_Silver_1_2_dollar,_United_States,_1913._1913.62.1_rev.jpg",12Neda4WFF6IPSJ--RtlvIodADFkg2WdE
"1913_62_1_Silver_1_2_dollar,_United_States,_1913._1913.62.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_62_1_Silver_1_2_dollar,_United_States,_1913._1913.62.1_obv.jpg",1l-AXqfgwjLWCo1ptueVIhO1rdQgwAXfm
"1913_61_6_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_61_6_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1iWn2TcIaQTg0NzcJaKxiOI3I50mhwr-S
"1913_61_6_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_61_6_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1E-JK32r9Aev3vpaqirsisc7zEsh5likH
"1913_61_4_Gold_20_Dollar,_United_States,_1913._1913.61.4_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_61_4_Gold_20_Dollar,_United_States,_1913._1913.61.4_obv.jpg",1_C4ynLsax0wlvqmadVwRPzzEEnhLT4ut
"1913_61_1_Gold_5_dollar,_United_States,_1913._1913.61.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_61_1_Gold_5_dollar,_United_States,_1913._1913.61.1_rev.jpg",1StD7lah9wGxYUzK4kYkE8hCJKXi8ZeqB
"1913_57_1_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_57_1_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1kKAyUOp84TV6JdEtqauOYtpRqi71tl5p
"1913_152_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_152_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",15VWkQD8YD6LuIgKe4_BbxHcb5XHoK5wc
"1913_152_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_152_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1-D5JCBmPzNbLw16kgrAdFaqV7h6nA03l
"1913_150_3_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_150_3_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1AKapTEXci3xkn5JFQEdoepgRfWxPnds5
"1913_147_9_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_9_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1AiRZnKUyF1r1GXgfpRnF7SPuLGI-v0mA
"1913_147_9_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_9_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1bSSx8D3jkeO85Zpn1NMCGuAOQWApsgQm
"1913_147_8_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_8_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1Ul-ihhHgnTDcNlndmVsix_OXebFveueM
"1913_147_7_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_7_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1CY-oryy3WEKDFeyv0gppgXX7Q-hjYOoT
"1913_147_7_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_7_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1TSJslRLqF1gYu5UT7aL2uKZmG61VPyti
"1913_147_18_Silver_1_2_dollar,_United_States,_1913._1913.147.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_18_Silver_1_2_dollar,_United_States,_1913._1913.147.1_obv.jpg",1Yy9LRKVLsOdoKMQyKNUoNNjD3QQYD8nO
"1913_147_17_Silver_1_2_dollar,_United_States,_1911._1913.147.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_17_Silver_1_2_dollar,_United_States,_1911._1913.147.1_obv.jpg",1JhKannCGYWJJuj7d07YMuTttS9FxRhTP
"1913_147_16_Silver_1_2_dollar,_United_States,_1911._1913.147.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_16_Silver_1_2_dollar,_United_States,_1911._1913.147.1_rev.jpg",1JYBWYtgG8Q-MMBTLk7hynsc3e7sOKL7m
"1913_147_16_Silver_1_2_dollar,_United_States,_1911._1913.147.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_16_Silver_1_2_dollar,_United_States,_1911._1913.147.1_obv.jpg",1RLBQ1gLVhAm_GFepDEq9-dXDq-lbYKZA
"1913_147_15_Silver_1_2_dollar,_United_States,_1910._1913.147.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_15_Silver_1_2_dollar,_United_States,_1910._1913.147.1_rev.jpg",1tT8YgjR_ckZslfIq1kdyLpSAdv7W7FvT
"1913_147_13_Silver_1_2_dollar,_United_States,_1909._1913.147.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_13_Silver_1_2_dollar,_United_States,_1909._1913.147.1_rev.jpg",1Gg6jz3uIvov7nscdpXmPWrSLJbRHx1k3
"1913_147_13_Silver_1_2_dollar,_United_States,_1909._1913.147.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_13_Silver_1_2_dollar,_United_States,_1909._1913.147.1_obv.jpg",1jda3JmU4Kk_E-5W44W7EBRkCyWHT7HuH
"1913_147_12_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_12_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1rsrZUvo6HFY05oWkKCFbkomaNScS8B4H
"1913_147_12_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_12_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1wwhk9z8d9IvswK8CvVdx8KWg5PyzTgWr
"1913_147_11_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_11_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1UafMAqVNvsrZiMwzA-ansT_399TFGqbQ
"1913_147_11_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_11_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",19cd-w9VqCbgLQIZr-Ajcxq_WK9MIQpHE
"1913_147_10_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_147_10_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1U3qbuEwXqofmUO_PrfqownzvB7XoLcQq
"1913_143_9_Silver_1_4_Dollar,_United_States,_1911._1913.143.9_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_9_Silver_1_4_Dollar,_United_States,_1911._1913.143.9_rev.jpg",1LdszPQW9NnjLFqEQ25IrmBZFlxrd-o_I
"1913_143_9_Silver_1_4_Dollar,_United_States,_1911._1913.143.9_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_9_Silver_1_4_Dollar,_United_States,_1911._1913.143.9_obv.jpg",15Y_XnuHbKyE-szV4NuzlSVWmldA-U_cO
"1913_143_8_Silver_1_4_Dollar,_United_States,_1910._1913.143.8_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_8_Silver_1_4_Dollar,_United_States,_1910._1913.143.8_obv.jpg",1VfmL2cEzSIlwO961BEMuLlV1UDrX8T_T
"1913_143_7_Silver_1_4_Dollar,_United_States,_1910._1913.143.7_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_7_Silver_1_4_Dollar,_United_States,_1910._1913.143.7_rev.jpg",1zsL3Vye8gME_kENQ68aedfGqpNLGJZ3U
"1913_143_7_Silver_1_4_Dollar,_United_States,_1910._1913.143.7_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_7_Silver_1_4_Dollar,_United_States,_1910._1913.143.7_obv.jpg",1i5FNViwRcEJszojsJRX3Xk2cuYJ85p73
"1913_143_6_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_6_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",14VYipykTNANTKaMxZHBryhcn3ntmmTkG
"1913_143_6_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_6_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1Dt8DLKTplAN8iZYiVMOLtviTZqWoWHrT
"1913_143_5_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_5_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",19Z4aYdKbEC5RSaQkSsw6kiJNURCdh39V
"1913_143_5_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_5_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1a-ogRUQMetGdIednB7QovpCBsZiMGM9E
"1913_143_4_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_4_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",16nVBR7jYO_3sgdAw_JlC-AT0SyoQba0R
"1913_143_4_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_4_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",16iK0l3xhDECr7OX5T9z_gS-jrNI1pmVd
"1913_143_3_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_3_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",1u2QqM4qnaqEFzH264JAXB9-2w0pZlggU
"1913_143_3_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_3_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1R7JLPXSctuM7k3pjzZRk-JK8RB7EEsxQ
"1913_143_2_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_2_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",1v86qTOBIRGShEVFvpOysJVRnSqmugBHV
"1913_143_2_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_2_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1yOoSkemYfzdEHIepkpDbSSHVLd2SEVOP
"1913_143_12_Silver_1_4_Dollar,_United_States,_1913._1913.143.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_12_Silver_1_4_Dollar,_United_States,_1913._1913.143.1_rev.jpg",1NGtIbKxGTxsrXsCadLdXHr9xrdyYcm_Q
"1913_143_12_Silver_1_4_Dollar,_United_States,_1913._1913.143.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_12_Silver_1_4_Dollar,_United_States,_1913._1913.143.1_obv.jpg",1NX_5gBrgLag3P0zkCoSyGvrXyv5n5owv
"1913_143_11_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_11_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_rev.jpg",1xom1MhdOHuhSN4x0j-6q_zd4GYQveYew
"1913_143_11_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_11_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_obv.jpg",1xVyK6AFcd8onBX2IVKQj6kVtBtI-LxO_
"1913_143_10_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_10_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_rev.jpg",1Cofe7vmZlVjGAlqBGWV2I6TzHCi66pc7
"1913_143_10_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_10_Silver_1_4_Dollar,_United_States,_1911._1913.143.1_obv.jpg",1wcvwuj_y-Ndi1BY0l-RS2KGQNHK0r-Aj
"1913_143_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",1_dicFDV-DQBK0-X3SBYeSWbGP6cVhAqR
"1913_143_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_143_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1R6JICtZy287FD0JrBLQg1qJxuUWJsRdC
"1913_13_1_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_13_1_Cupronickel_5_cent_of_The_United_States,_United_St_rev.jpg",1wy0GLsrCdShaY9AcRFbHNxGhMkrXFG9q
"1913_13_1_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1913_13_1_Cupronickel_5_cent_of_The_United_States,_United_St_obv.jpg",1O91ZPgjoiE2-szi9ocfVtMls46bVcqLA
"1912_51_3_Silver_1_2_dollar,_United_States,_1912._1912.51.3_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1912_51_3_Silver_1_2_dollar,_United_States,_1912._1912.51.3_rev.jpg",1X2bWS9Zt3t_ngdygEg-gnRol_KxSraI0
"1912_51_3_Silver_1_2_dollar,_United_States,_1912._1912.51.3_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1912_51_3_Silver_1_2_dollar,_United_States,_1912._1912.51.3_obv.jpg",1NrzsIScDFvS9JFYlFk0-2MzJ5MoBfYhT
"1912_51_2_Silver_1_2_dollar,_United_States,_1912._1912.51.2_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1912_51_2_Silver_1_2_dollar,_United_States,_1912._1912.51.2_rev.jpg",1ca54XNHLwqgbq-isrAXuzacEYnF7ewHD
"1912_51_2_Silver_1_2_dollar,_United_States,_1912._1912.51.2_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1912_51_2_Silver_1_2_dollar,_United_States,_1912._1912.51.2_obv.jpg",1hq9_QfyMrW737w31vzxWE7koQ_FGh9WN
"1912_51_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1912_51_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",1NH0cPA2Te-BqWCH6sy_3J0i8wygP_3IM
"1912_51_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1912_51_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1WY-KrHFTJ-eVDKPxA0fmqp6zYarPtOyV
"1937_88_1_Silver_1_2_dollar,_United_States,_1937._1937.88.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_88_1_Silver_1_2_dollar,_United_States,_1937._1937.88.1_rev.jpg",1urprrhHQFjGhCnpstmaoDpgwfvxTOAiQ
"1937_88_1_Silver_1_2_dollar,_United_States,_1937._1937.88.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_88_1_Silver_1_2_dollar,_United_States,_1937._1937.88.1_obv.jpg",1iMl137fUkuwIdN1fhBnWHPD-ZJHAhSvO
"1937_78_3_Silver_1_2_dollar,_United_States,_1937._1937.78.3_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_78_3_Silver_1_2_dollar,_United_States,_1937._1937.78.3_rev.jpg",1FAYqb8kQu8PPNOT03Ga8KOlsM0fFrOaj
"1937_78_3_Silver_1_2_dollar,_United_States,_1937._1937.78.3_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_78_3_Silver_1_2_dollar,_United_States,_1937._1937.78.3_obv.jpg",1lgYHI7zfH5N0M5o0BwNwFhv8pmsCHpGm
"1937_78_2_Silver_1_2_dollar,_United_States,_1937._1937.78.2_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_78_2_Silver_1_2_dollar,_United_States,_1937._1937.78.2_rev.jpg",1sZRI04o_dmsujuUlXd_kgMmPZf5OO1Kz
"1937_78_2_Silver_1_2_dollar,_United_States,_1937._1937.78.2_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_78_2_Silver_1_2_dollar,_United_States,_1937._1937.78.2_obv.jpg",1SxGHQJGryvnzu4b1Eb3ipR9IMWjgUisb
"1937_78_1_Silver_1_2_dollar,_United_States,_1937._1937.78.1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_78_1_Silver_1_2_dollar,_United_States,_1937._1937.78.1_rev.jpg",1iVj65xMTCtuv6gJYZunRd-zi2fkYwgHJ
"1937_78_1_Silver_1_2_dollar,_United_States,_1937._1937.78.1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_78_1_Silver_1_2_dollar,_United_States,_1937._1937.78.1_obv.jpg",148EH2w1D3Iazx3hGBIcA6K1HIyDPRod-
"1937_74_3_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.3_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_74_3_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.3_rev.jpg",1YIz2bSIL5eBjAW1DtJBAx6knM6EuHgLf
"1937_74_3_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.3_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_74_3_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.3_obv.jpg",1L-9fSKsTtBP2TzDOJkduY4ANPZ-xzcXa
"1937_74_2_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.2_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_74_2_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.2_rev.jpg",1eycxaHrampr9sXYZeTFugorD4qvxXNQp
"1937_74_2_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.2_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_74_2_Silver_1_2_dollar,_Gettysburg,_1936._1937.74.2_obv.jpg",1YIw7IvIkF_7mOdxPK5DVxq_YVfJFN-xg
"1937_61_6_Gold_2_1_2_Dollar,_United_States,_1915._1937.61.6_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_61_6_Gold_2_1_2_Dollar,_United_States,_1915._1937.61.6_rev.jpg",1SkB5wBogRgua8EZ5tWOczjwba7bHQVQt
"1937_61_6_Gold_2_1_2_Dollar,_United_States,_1915._1937.61.6_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_61_6_Gold_2_1_2_Dollar,_United_States,_1915._1937.61.6_obv.jpg",1ZJ-kDDkyls2RbqxH2Zhfn6s_m_McXb9t
"1937_58_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_58_1_Silver_Dime_of_The_United_States,_United_States,_1_rev.jpg",13YgQ7B2pnWdxxduuhf_aWpW5EG3hN1EJ
"1937_58_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_58_1_Silver_Dime_of_The_United_States,_United_States,_1_obv.jpg",1kHhhuDnDhtrFEqOwDMQdXvs86nobZnTW
"1937_54_2_Silver_1_2_dollar,_United_States,_1936._1937.54.2_rev.jpg","https://storage.googleapis.com/art-of-metal-coins/coins/ans/1937_54_2_Silver_1_2_dollar,_United_States,_1936._1937.54.2_rev.jpg",1Tfo1-b-I9BA5aU2PVPbnK3IppfLtA0R2
